"country","question","answer","National results","raw_count"
"China","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.15708196072116182","461"
"China","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","6.0209392634768912E-2","174"
"China","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","2.2698842816070791E-2","75"
"China","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.7077531403805437E-2","111"
"China","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","3168"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.64966364676899047","595"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.16974866634010832","156"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","5.4528081903498803E-2","60"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","7.6508629419427376E-2","69"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.052922183784719E-2","23"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.9021753730124893E-2","16"
"Colombia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","919"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.78981342829968648","704"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.10271138569952176","87"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","1.7412764760778014E-2","18"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","4.3447816694264632E-2","40"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.1611891039652125E-2","36"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.5002713506095252E-2","15"
"Comoros","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","900"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.62775977352036505","493"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.1237032557899119","88"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","3.5447268348239185E-2","32"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","9.3441782947290844E-2","81"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","8.1634558106886551E-2","64"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.8013361287305175E-2","29"
"Congo, Rep.","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","787"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.73269238823259386","722"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.13100083597823134","111"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","6.6265532247526418E-2","60"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","3.9581744504569694E-2","31"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","1.8520549145452397E-2","18"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.1938949891625394E-2","14"
"Costa Rica","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","956"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.38912873274696141","372"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.17861705863690885","179"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.28406900425232112","253"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","3.0112509550457994E-2","31"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.7833972303636013E-2","39"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","8.023872250971506E-2","76"
"Croatia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","950"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.37850295051410249","281"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.24348901402720652","186"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.24316131161986212","181"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","5.8490240936078138E-2","33"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","4.0106076832001174E-2","24"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.6250406070749579E-2","23"
"Cyprus","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","728"
"Czech Republic","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.43905896158618934","445"
"Czech Republic","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.20136939278021213","191"
